0000000028000045 0 FF
0101010100000640 0 FF
890057000A0A0A0A 0 FF
497C769FB0012356 0 FF
00004A25FFFF1250 1 FF
0000000028000045 0 FF
0101010100000640 0 FF
890057000A0A0A0A 0 FF
7980769FB1012356 0 FF
00003323E7FD1050 1 FF
0000000028000045 0 FF
0101010100000640 0 FF
890057000A0A0A0A 0 FF
A984769FB1012356 0 FF
0000031FE7FD1050 1 FF
0000000028000045 0 FF
0101010100000640 0 FF
890057000A0A0A0A 0 FF
D988769FB1012356 0 FF
0000D31AE7FD1050 1 FF
0000000028000045 0 FF
0101010100000640 0 FF
890057000A0A0A0A 0 FF
098D769FB1012356 0 FF
0000A316E7FD1050 1 FF
0000000028000045 0 FF
0101010100000640 0 FF
890057000A0A0A0A 0 FF
3991769FB1012356 0 FF
00007312E7FD1050 1 FF
0000000028000045 0 FF
0101010100000640 0 FF
890057000A0A0A0A 0 FF
6995769FB1012356 0 FF
0000430EE7FD1050 1 FF
0000000028000045 0 FF
0101010100000640 0 FF
890057000A0A0A0A 0 FF
9999769FB1012356 0 FF
0000130AE7FD1050 1 FF
0000000028000045 0 FF
0101010100000640 0 FF
890057000A0A0A0A 0 FF
C99D769FB1012356 0 FF
0000E305E7FD1050 1 FF
0000000028000045 0 FF
0101010100000640 0 FF
890057000A0A0A0A 0 FF
F9A1769FB1012356 0 FF
0000B301E7FD1050 1 FF
0000000028000045 0 FF
0101010100000640 0 FF
890057000A0A0A0A 0 FF
29A6769FB1012356 0 FF
000082FDE7FD1050 1 FF
0000000028000045 0 FF
0101010100000640 0 FF
890057000A0A0A0A 0 FF
59AA769FB1012356 0 FF
000052F9E7FD1050 1 FF
0000000028000045 0 FF
0101010100000640 0 FF
890057000A0A0A0A 0 FF
89AE769FB1012356 0 FF
000022F5E7FD1050 1 FF
0000000028000045 0 FF
0101010100000640 0 FF
890057000A0A0A0A 0 FF
B9B2769FB1012356 0 FF
0000F2F0E7FD1050 1 FF
0000000028000045 0 FF
0101010100000640 0 FF
890057000A0A0A0A 0 FF
E9B6769FB1012356 0 FF
0000C2ECE7FD1050 1 FF
0000000028000045 0 FF
0101010100000640 0 FF
890057000A0A0A0A 0 FF
19BB769FB1012356 0 FF
000092E8E7FD1050 1 FF
0000000028000045 0 FF
0101010100000640 0 FF
890057000A0A0A0A 0 FF
31BD769FB1012356 0 FF
000062E4FFFF1050 1 FF
0000000028000045 0 FF
0101010100000640 0 FF
890057000A0A0A0A 0 FF
61C1769FB1012356 0 FF
00004AE2E7FD1050 1 FF
0000000028000045 0 FF
0101010100000640 0 FF
890057000A0A0A0A 0 FF
91C5769FB1012356 0 FF
00001ADEE7FD1050 1 FF
0000000028000045 0 FF
0101010100000640 0 FF
890057000A0A0A0A 0 FF
C1C9769FB1012356 0 FF
0000EAD9E7FD1050 1 FF
0000000028000045 0 FF
0101010100000640 0 FF
890057000A0A0A0A 0 FF
F1CD769FB1012356 0 FF
0000BAD5E7FD1050 1 FF
0000000028000045 0 FF
0101010100000640 0 FF
890057000A0A0A0A 0 FF
21D2769FB1012356 0 FF
00008AD1E7FD1050 1 FF
0000000028000045 0 FF
0101010100000640 0 FF
890057000A0A0A0A 0 FF
51D6769FB1012356 0 FF
00005ACDE7FD1050 1 FF
0000000028000045 0 FF
0101010100000640 0 FF
890057000A0A0A0A 0 FF
81DA769FB1012356 0 FF
00002AC9E7FD1050 1 FF
0000000028000045 0 FF
0101010100000640 0 FF
890057000A0A0A0A 0 FF
B1DE769FB1012356 0 FF
0000FAC4E7FD1050 1 FF
0000000028000045 0 FF
0101010100000640 0 FF
890057000A0A0A0A 0 FF
E1E2769FB1012356 0 FF
0000CAC0E7FD1050 1 FF
0000000028000045 0 FF
0101010100000640 0 FF
890057000A0A0A0A 0 FF
11E7769FB1012356 0 FF
00009ABCE7FD1050 1 FF
0000000028000045 0 FF
0101010100000640 0 FF
890057000A0A0A0A 0 FF
41EB769FB1012356 0 FF
00006AB8E7FD1050 1 FF
0000000028000045 0 FF
0101010100000640 0 FF
890057000A0A0A0A 0 FF
71EF769FB1012356 0 FF
00003AB4E7FD1050 1 FF
0000000028000045 0 FF
0101010100000640 0 FF
890057000A0A0A0A 0 FF
A1F3769FB1012356 0 FF
00000AB0E7FD1050 1 FF
0000000028000045 0 FF
0101010100000640 0 FF
890057000A0A0A0A 0 FF
D1F7769FB1012356 0 FF
0000DAABE7FD1050 1 FF
0000000028000045 0 FF
0101010100000640 0 FF
890057000A0A0A0A 0 FF
01FC769FB1012356 0 FF
0000AAA7E7FD1050 1 FF
0000000028000045 0 FF
0101010100000640 0 FF
890057000A0A0A0A 0 FF
3100779FB1012356 0 FF
00007AA3E7FD1050 1 FF
0000000028000045 0 FF
0101010100000640 0 FF
890057000A0A0A0A 0 FF
4902779FB1012356 0 FF
00004A9FFFFF1050 1 FF
0000000028000045 0 FF
0101010100000640 0 FF
890057000A0A0A0A 0 FF
7906779FB1012356 0 FF
0000329DE7FD1050 1 FF
