0000000000000181 0 FF
0000000000000000 0 FF
0000000000000000 1 FF
0000000400000081 0 FF
0000000005000000 0 FF
0000000000000000 0 FF
00000041DEADBEEF 1 1F
0000000400000081 0 FF
0000000005000000 0 FF
0000000000000000 0 FF
00000041DEADBEEF 1 1F
0000000400000081 0 FF
0000000005000000 0 FF
0000000000000000 0 FF
00000041DEADBEEF 1 1F
0000000400000081 0 FF
0000000005000000 0 FF
0000000000000000 0 FF
00000041DEADBEEF 1 1F
0000000400000081 0 FF
0000000005000000 0 FF
0000000000000000 0 FF
00000041DEADBEEF 1 1F
0000000000000181 0 FF
0000000000000000 0 FF
0000000000000000 1 FF
0000000400000081 0 FF
0000000007000000 0 FF
0000000000000000 0 FF
00424242DEADBEEF 1 7F
0000000400000081 0 FF
0000000007000000 0 FF
0000000000000000 0 FF
00424242DEADBEEF 1 7F
0000000400000081 0 FF
0000000007000000 0 FF
0000000000000000 0 FF
00424242DEADBEEF 1 7F
0000000400000081 0 FF
0000000007000000 0 FF
0000000000000000 0 FF
00424242DEADBEEF 1 7F
0000000400000081 0 FF
0000000007000000 0 FF
0000000000000000 0 FF
00424242DEADBEEF 1 7F
0000000000000181 0 FF
0000000000000000 0 FF
0000000000000000 1 FF
0000000400000081 0 FF
0000000008000000 0 FF
0000000000000000 0 FF
43434343DEADBEEF 1 FF
0000000400000081 0 FF
0000000008000000 0 FF
0000000000000000 0 FF
43434343DEADBEEF 1 FF
0000000400000081 0 FF
0000000008000000 0 FF
0000000000000000 0 FF
43434343DEADBEEF 1 FF
0000000400000081 0 FF
0000000008000000 0 FF
0000000000000000 0 FF
43434343DEADBEEF 1 FF
0000000400000081 0 FF
0000000008000000 0 FF
0000000000000000 0 FF
43434343DEADBEEF 1 FF
0000000000000181 0 FF
0000000000000000 0 FF
0000000000000000 1 FF
0000000400000081 0 FF
0000000009000000 0 FF
0000000000000000 0 FF
44444444DEADBEEF 0 FF
0000000000000044 1 01
0000000400000081 0 FF
0000000009000000 0 FF
0000000000000000 0 FF
44444444DEADBEEF 0 FF
0000000000000044 1 01
0000000400000081 0 FF
0000000009000000 0 FF
0000000000000000 0 FF
44444444DEADBEEF 0 FF
0000000000000044 1 01
0000000400000081 0 FF
0000000009000000 0 FF
0000000000000000 0 FF
44444444DEADBEEF 0 FF
0000000000000044 1 01
0000000400000081 0 FF
0000000009000000 0 FF
0000000000000000 0 FF
44444444DEADBEEF 0 FF
0000000000000044 1 01
0000000000000181 0 FF
0000000000000000 0 FF
0000000000000000 1 FF
0000000400000081 0 FF
000000000C000000 0 FF
0000000000000000 0 FF
45454545DEADBEEF 0 FF
0000000045454545 1 0F
0000000400000081 0 FF
000000000C000000 0 FF
0000000000000000 0 FF
45454545DEADBEEF 0 FF
0000000045454545 1 0F
0000000400000081 0 FF
000000000C000000 0 FF
0000000000000000 0 FF
45454545DEADBEEF 0 FF
0000000045454545 1 0F
0000000400000081 0 FF
000000000C000000 0 FF
0000000000000000 0 FF
45454545DEADBEEF 0 FF
0000000045454545 1 0F
0000000400000081 0 FF
000000000C000000 0 FF
0000000000000000 0 FF
45454545DEADBEEF 0 FF
0000000045454545 1 0F
0000000000000181 0 FF
0000000000000000 0 FF
0000000000000000 1 FF
0000000400000081 0 FF
000000000D000000 0 FF
0000000000000000 0 FF
46464646DEADBEEF 0 FF
0000004646464646 1 1F
0000000400000081 0 FF
000000000D000000 0 FF
0000000000000000 0 FF
46464646DEADBEEF 0 FF
0000004646464646 1 1F
0000000400000081 0 FF
000000000D000000 0 FF
0000000000000000 0 FF
46464646DEADBEEF 0 FF
0000004646464646 1 1F
0000000400000081 0 FF
000000000D000000 0 FF
0000000000000000 0 FF
46464646DEADBEEF 0 FF
0000004646464646 1 1F
0000000400000081 0 FF
000000000D000000 0 FF
0000000000000000 0 FF
46464646DEADBEEF 0 FF
0000004646464646 1 1F
0000000000000181 0 FF
0000000000000000 0 FF
0000000000000000 1 FF
0000000400000081 0 FF
000000000E000000 0 FF
0000000000000000 0 FF
47474747DEADBEEF 0 FF
0000474747474747 1 3F
0000000400000081 0 FF
000000000E000000 0 FF
0000000000000000 0 FF
47474747DEADBEEF 0 FF
0000474747474747 1 3F
0000000400000081 0 FF
000000000E000000 0 FF
0000000000000000 0 FF
47474747DEADBEEF 0 FF
0000474747474747 1 3F
0000000400000081 0 FF
000000000E000000 0 FF
0000000000000000 0 FF
47474747DEADBEEF 0 FF
0000474747474747 1 3F
0000000400000081 0 FF
000000000E000000 0 FF
0000000000000000 0 FF
47474747DEADBEEF 0 FF
0000474747474747 1 3F
0000000000000181 0 FF
0000000000000000 0 FF
0000000000000000 1 FF
0000000400000081 0 FF
0000000010000000 0 FF
0000000000000000 0 FF
48484848DEADBEEF 0 FF
4848484848484848 1 FF
0000000400000081 0 FF
0000000010000000 0 FF
0000000000000000 0 FF
48484848DEADBEEF 0 FF
4848484848484848 1 FF
0000000400000081 0 FF
0000000010000000 0 FF
0000000000000000 0 FF
48484848DEADBEEF 0 FF
4848484848484848 1 FF
0000000400000081 0 FF
0000000010000000 0 FF
0000000000000000 0 FF
48484848DEADBEEF 0 FF
4848484848484848 1 FF
0000000400000081 0 FF
0000000010000000 0 FF
0000000000000000 0 FF
48484848DEADBEEF 0 FF
4848484848484848 1 FF
0000000000000181 0 FF
0000000000000000 0 FF
0000000000000000 1 FF
0000000400000081 0 FF
0000000011000000 0 FF
0000000000000000 0 FF
49494949DEADBEEF 0 FF
4949494949494949 0 FF
0000000000000049 1 01
0000000400000081 0 FF
0000000011000000 0 FF
0000000000000000 0 FF
49494949DEADBEEF 0 FF
4949494949494949 0 FF
0000000000000049 1 01
0000000400000081 0 FF
0000000011000000 0 FF
0000000000000000 0 FF
49494949DEADBEEF 0 FF
4949494949494949 0 FF
0000000000000049 1 01
0000000400000081 0 FF
0000000011000000 0 FF
0000000000000000 0 FF
49494949DEADBEEF 0 FF
4949494949494949 0 FF
0000000000000049 1 01
0000000400000081 0 FF
0000000011000000 0 FF
0000000000000000 0 FF
49494949DEADBEEF 0 FF
4949494949494949 0 FF
0000000000000049 1 01
0000000000000181 0 FF
0000000000000000 0 FF
0000000000000000 1 FF
0000000400000081 0 FF
0000000014000000 0 FF
0000000000000000 0 FF
4A4A4A4ADEADBEEF 0 FF
4A4A4A4A4A4A4A4A 0 FF
000000004A4A4A4A 1 0F
0000000400000081 0 FF
0000000014000000 0 FF
0000000000000000 0 FF
4A4A4A4ADEADBEEF 0 FF
4A4A4A4A4A4A4A4A 0 FF
000000004A4A4A4A 1 0F
0000000400000081 0 FF
0000000014000000 0 FF
0000000000000000 0 FF
4A4A4A4ADEADBEEF 0 FF
4A4A4A4A4A4A4A4A 0 FF
000000004A4A4A4A 1 0F
0000000400000081 0 FF
0000000014000000 0 FF
0000000000000000 0 FF
4A4A4A4ADEADBEEF 0 FF
4A4A4A4A4A4A4A4A 0 FF
000000004A4A4A4A 1 0F
0000000400000081 0 FF
0000000014000000 0 FF
0000000000000000 0 FF
4A4A4A4ADEADBEEF 0 FF
4A4A4A4A4A4A4A4A 0 FF
000000004A4A4A4A 1 0F
0000000000000181 0 FF
0000000000000000 0 FF
0000000000000000 1 FF
0000000400000081 0 FF
0000000015000000 0 FF
0000000000000000 0 FF
4B4B4B4BDEADBEEF 0 FF
4B4B4B4B4B4B4B4B 0 FF
0000004B4B4B4B4B 1 1F
0000000400000081 0 FF
0000000015000000 0 FF
0000000000000000 0 FF
4B4B4B4BDEADBEEF 0 FF
4B4B4B4B4B4B4B4B 0 FF
0000004B4B4B4B4B 1 1F
0000000400000081 0 FF
0000000015000000 0 FF
0000000000000000 0 FF
4B4B4B4BDEADBEEF 0 FF
4B4B4B4B4B4B4B4B 0 FF
0000004B4B4B4B4B 1 1F
0000000400000081 0 FF
0000000015000000 0 FF
0000000000000000 0 FF
4B4B4B4BDEADBEEF 0 FF
4B4B4B4B4B4B4B4B 0 FF
0000004B4B4B4B4B 1 1F
0000000400000081 0 FF
0000000015000000 0 FF
0000000000000000 0 FF
4B4B4B4BDEADBEEF 0 FF
4B4B4B4B4B4B4B4B 0 FF
0000004B4B4B4B4B 1 1F
0000000000000181 0 FF
0000000000000000 0 FF
0000000000000000 1 FF
0000000400000081 0 FF
000000001C000000 0 FF
0000000000000000 0 FF
4C4C4C4CDEADBEEF 0 FF
4C4C4C4C4C4C4C4C 0 FF
4C4C4C4C4C4C4C4C 0 FF
000000004C4C4C4C 1 0F
0000000400000081 0 FF
000000001C000000 0 FF
0000000000000000 0 FF
4C4C4C4CDEADBEEF 0 FF
4C4C4C4C4C4C4C4C 0 FF
4C4C4C4C4C4C4C4C 0 FF
000000004C4C4C4C 1 0F
0000000400000081 0 FF
000000001C000000 0 FF
0000000000000000 0 FF
4C4C4C4CDEADBEEF 0 FF
4C4C4C4C4C4C4C4C 0 FF
4C4C4C4C4C4C4C4C 0 FF
000000004C4C4C4C 1 0F
0000000400000081 0 FF
000000001C000000 0 FF
0000000000000000 0 FF
4C4C4C4CDEADBEEF 0 FF
4C4C4C4C4C4C4C4C 0 FF
4C4C4C4C4C4C4C4C 0 FF
000000004C4C4C4C 1 0F
0000000400000081 0 FF
000000001C000000 0 FF
0000000000000000 0 FF
4C4C4C4CDEADBEEF 0 FF
4C4C4C4C4C4C4C4C 0 FF
4C4C4C4C4C4C4C4C 0 FF
000000004C4C4C4C 1 0F
0000000000000181 0 FF
0000000000000000 0 FF
0000000000000000 1 FF
0000000400000081 0 FF
0000000020000000 0 FF
0000000000000000 0 FF
4D4D4D4DDEADBEEF 0 FF
4D4D4D4D4D4D4D4D 0 FF
4D4D4D4D4D4D4D4D 0 FF
4D4D4D4D4D4D4D4D 1 FF
0000000400000081 0 FF
0000000020000000 0 FF
0000000000000000 0 FF
4D4D4D4DDEADBEEF 0 FF
4D4D4D4D4D4D4D4D 0 FF
4D4D4D4D4D4D4D4D 0 FF
4D4D4D4D4D4D4D4D 1 FF
0000000400000081 0 FF
0000000020000000 0 FF
0000000000000000 0 FF
4D4D4D4DDEADBEEF 0 FF
4D4D4D4D4D4D4D4D 0 FF
4D4D4D4D4D4D4D4D 0 FF
