000000003E000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
0007018000000B00 1 7F
000000003E000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
0100018000000D00 0 FF
000000000000000A 1 01
000000003E000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
0100018099612A00 0 FF
0A00000000000008 0 FF
0000000000000000 0 FF
DEADBEEF00000000 0 FF
000041612A000000 1 3F
0000000035000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
01000080BE072100 0 FF
0100000000000000 0 FF
0000000000000000 0 FF
0000006100000000 1 1F
0000000035000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
01000080BE072100 0 FF
0100000000000000 0 FF
0000000000000000 0 FF
0000006100000000 1 1F
0000000035000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
01000080BE072100 0 FF
0100000000000000 0 FF
0000000000000000 0 FF
0000006100000000 1 1F
0000000035000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
01000080BE072100 0 FF
0100000000000000 0 FF
0000000000000000 0 FF
0000006100000000 1 1F
0000000035000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
01000080BE072100 0 FF
0100000000000000 0 FF
0000000000000000 0 FF
0000006100000000 1 1F
0000000040000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
01000180501F2C00 0 FF
0C00000000000008 0 FF
0000000000000000 0 FF
DEADBEEF00000000 0 FF
424242612A000000 1 FF
0000000035000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
01000080BE072100 0 FF
0100000000000000 0 FF
0000000000000000 0 FF
0000006100000000 1 1F
0000000035000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
01000080BE072100 0 FF
0100000000000000 0 FF
0000000000000000 0 FF
0000006100000000 1 1F
0000000035000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
01000080BE072100 0 FF
0100000000000000 0 FF
0000000000000000 0 FF
0000006100000000 1 1F
0000000035000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
01000080BE072100 0 FF
0100000000000000 0 FF
0000000000000000 0 FF
0000006100000000 1 1F
0000000035000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
01000080BE072100 0 FF
0100000000000000 0 FF
0000000000000000 0 FF
0000006100000000 1 1F
0000000041000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
010001804ADB2D00 0 FF
0D00000000000008 0 FF
0000000000000000 0 FF
DEADBEEF00000000 0 FF
434343612A000000 0 FF
0000000000000043 1 01
0000000035000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
01000080BE072100 0 FF
0100000000000000 0 FF
0000000000000000 0 FF
0000006100000000 1 1F
0000000035000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
01000080BE072100 0 FF
0100000000000000 0 FF
0000000000000000 0 FF
0000006100000000 1 1F
0000000035000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
01000080BE072100 0 FF
0100000000000000 0 FF
0000000000000000 0 FF
0000006100000000 1 1F
0000000035000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
01000080BE072100 0 FF
0100000000000000 0 FF
0000000000000000 0 FF
0000006100000000 1 1F
0000000035000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
01000080BE072100 0 FF
0100000000000000 0 FF
0000000000000000 0 FF
0000006100000000 1 1F
0000000042000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
0100018001D92E00 0 FF
0E00000000000008 0 FF
0000000000000000 0 FF
DEADBEEF00000000 0 FF
444444612A000000 0 FF
0000000000004444 1 03
0000000035000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
01000080BE072100 0 FF
0100000000000000 0 FF
0000000000000000 0 FF
0000006100000000 1 1F
0000000035000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
01000080BE072100 0 FF
0100000000000000 0 FF
0000000000000000 0 FF
0000006100000000 1 1F
0000000035000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
01000080BE072100 0 FF
0100000000000000 0 FF
0000000000000000 0 FF
0000006100000000 1 1F
0000000035000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
01000080BE072100 0 FF
0100000000000000 0 FF
0000000000000000 0 FF
0000006100000000 1 1F
0000000035000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
01000080BE072100 0 FF
0100000000000000 0 FF
0000000000000000 0 FF
0000006100000000 1 1F
0000000045000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
01000180B04C3100 0 FF
1100000000000008 0 FF
0000000000000000 0 FF
DEADBEEF00000000 0 FF
454545612A000000 0 FF
0000004545454545 1 1F
0000000035000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
01000080BE072100 0 FF
0100000000000000 0 FF
0000000000000000 0 FF
0000006100000000 1 1F
0000000035000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
01000080BE072100 0 FF
0100000000000000 0 FF
0000000000000000 0 FF
0000006100000000 1 1F
0000000035000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
01000080BE072100 0 FF
0100000000000000 0 FF
0000000000000000 0 FF
0000006100000000 1 1F
0000000035000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
01000080BE072100 0 FF
0100000000000000 0 FF
0000000000000000 0 FF
0000006100000000 1 1F
0000000035000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
01000080BE072100 0 FF
0100000000000000 0 FF
0000000000000000 0 FF
0000006100000000 1 1F
0000000046000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
0100018063483200 0 FF
1200000000000008 0 FF
0000000000000000 0 FF
DEADBEEF00000000 0 FF
464646612A000000 0 FF
0000464646464646 1 3F
0000000035000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
01000080BE072100 0 FF
0100000000000000 0 FF
0000000000000000 0 FF
0000006100000000 1 1F
0000000035000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
01000080BE072100 0 FF
0100000000000000 0 FF
0000000000000000 0 FF
0000006100000000 1 1F
0000000035000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
01000080BE072100 0 FF
0100000000000000 0 FF
0000000000000000 0 FF
0000006100000000 1 1F
0000000035000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
01000080BE072100 0 FF
0100000000000000 0 FF
0000000000000000 0 FF
0000006100000000 1 1F
0000000035000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
01000080BE072100 0 FF
0100000000000000 0 FF
0000000000000000 0 FF
0000006100000000 1 1F
0000000047000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
010001805AFD3300 0 FF
1300000000000008 0 FF
0000000000000000 0 FF
DEADBEEF00000000 0 FF
474747612A000000 0 FF
0047474747474747 1 7F
0000000035000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
01000080BE072100 0 FF
0100000000000000 0 FF
0000000000000000 0 FF
0000006100000000 1 1F
0000000035000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
01000080BE072100 0 FF
0100000000000000 0 FF
0000000000000000 0 FF
0000006100000000 1 1F
0000000035000045 0 FF
0A0A0A0A000006FF 0 FF
8000560001010101 0 FF
01000080BE072100 0 FF
0100000000000000 0 FF
0000000000000000 0 FF
0000006100000000 1 1F
0000000035000045 0 FF
