0B0A060504030201 0 FF
004500080F0E0D0C 0 FF
06FF000000003E00 0 FF
01010A0A0A0AA4A5 0 FF
2A00800056000101 0 FF
0008010001809961 0 FF
00000A0000000000 0 FF
0000000000000000 0 FF
0000DEADBEEF0000 0 FF
0000000041612A00 1 0F
0B0A060504030201 0 FF
004500080F0E0D0C 0 FF
06FF000000003500 0 FF
01010A0A0A0AADA5 0 FF
2100800056000101 0 FF
000001000080BE07 0 FF
0000010000000000 0 FF
0000000000000000 0 FF
0000000000610000 1 07
0B0A060504030201 0 FF
004500080F0E0D0C 0 FF
06FF000000003500 0 FF
01010A0A0A0AADA5 0 FF
2100800056000101 0 FF
000001000080BE07 0 FF
0000010000000000 0 FF
0000000000000000 0 FF
0000000000610000 1 07
0B0A060504030201 0 FF
004500080F0E0D0C 0 FF
06FF000000003500 0 FF
01010A0A0A0AADA5 0 FF
2100800056000101 0 FF
000001000080BE07 0 FF
0000010000000000 0 FF
0000000000000000 0 FF
0000000000610000 1 07
0B0A060504030201 0 FF
004500080F0E0D0C 0 FF
06FF000000003500 0 FF
01010A0A0A0AADA5 0 FF
2100800056000101 0 FF
000001000080BE07 0 FF
0000010000000000 0 FF
0000000000000000 0 FF
0000000000610000 1 07
0B0A060504030201 0 FF
004500080F0E0D0C 0 FF
06FF000000003500 0 FF
01010A0A0A0AADA5 0 FF
2100800056000101 0 FF
000001000080BE07 0 FF
0000010000000000 0 FF
0000000000000000 0 FF
0000000000610000 1 07
0B0A060504030201 0 FF
004500080F0E0D0C 0 FF
06FF000000004000 0 FF
01010A0A0A0AA2A5 0 FF
2C00800056000101 0 FF
000801000180501F 0 FF
00000C0000000000 0 FF
0000000000000000 0 FF
0000DEADBEEF0000 0 FF
0000424242612A00 1 3F
0B0A060504030201 0 FF
004500080F0E0D0C 0 FF
06FF000000003500 0 FF
01010A0A0A0AADA5 0 FF
2100800056000101 0 FF
000001000080BE07 0 FF
0000010000000000 0 FF
0000000000000000 0 FF
0000000000610000 1 07
0B0A060504030201 0 FF
004500080F0E0D0C 0 FF
06FF000000003500 0 FF
01010A0A0A0AADA5 0 FF
2100800056000101 0 FF
000001000080BE07 0 FF
0000010000000000 0 FF
0000000000000000 0 FF
